0.000000 16.572037 13.130955 16.101297 13.574147 15.692345 13.943996 15.364517 14.228795 15.122023 14.431159 14.956508 14.398326 14.521232 14.147569 14.129618 13.861354 13.766098 13.553410 13.418990 13.233354 13.080618 12.907138 12.746495 12.578057 12.414262 12.247754 12.082801 11.916975 11.751628 11.586025 11.420554 11.255018 11.089512 10.923995 10.758479 10.592966 10.427448 10.261936 10.096418 9.930907 9.765388 9.599877 9.434358 9.268847 9.103328 8.937817 8.772298 8.606787 8.441268 8.275757 8.110238 7.944727 7.779208 7.613697 7.448178 7.282667 7.117148 6.951637 6.786118 6.620607 6.455088 6.289577 6.124058 5.958547 5.793028 5.627517 5.461998 5.296487 5.130968 4.965457 4.799938 4.634427 4.468908 4.303397 4.137878 3.972367 3.806848 3.641335 3.475820 3.310304 3.144790 2.979274 2.813757 2.648243 2.482728 2.317213 2.151699 1.986184 1.820666 1.655154 1.489638 1.324121 1.158609 0.993092 0.827575 0.662061 0.496545 0.331030 0.165515 0.000000
0.010000 3.073654 3.745854 3.224747 3.449054 3.380935 3.208420 3.517386 3.026342 3.620723 2.896779 3.689512 3.039519 4.372098 3.440928 5.025466 3.854831 5.649650 4.268788 6.245604 4.674192 6.813617 5.065304 7.353099 5.438339 7.862820 5.790719 8.341204 6.120561 8.786553 6.426360 9.197186 6.706834 9.571508 6.960850 9.908053 7.187398 10.205494 7.385581 10.462658 7.554617 10.678531 7.693838 10.852261 7.802695 10.983162 7.880759 11.070717 7.927721 11.114581 7.943396 11.114581 7.927722 11.070717 7.880760 10.983161 7.802697 10.852261 7.693841 10.678531 7.554620 10.462658 7.385584 10.205494 7.187401 9.908053 6.960853 9.571510 6.706833 9.197192 6.426345 8.786577 6.120495 8.341286 5.790490 7.863075 5.437632 7.353833 5.063313 6.815568 4.669012 6.250405 4.256286 5.660575 3.826761 5.048404 3.382134 4.416311 2.924161 3.766788 2.454646 3.102400 1.975442 2.425768 1.488445 1.739562 0.995572 1.046490 0.498770 0.349289 0.000000
0.020000 5.417588 4.311723 5.664170 4.263014 5.857715 4.210981 5.992502 4.157155 6.073857 4.105392 6.114568 4.345156 6.993361 4.841683 7.764017 5.281059 8.411991 5.647908 8.926599 5.931334 9.299859 6.123975 9.526110 6.221278 9.601951 6.220983 9.526285 6.122776 9.300351 5.928080 8.927734 5.639916 8.414317 5.262815 7.768200 4.802718 6.999573 4.266879 6.120559 3.663749 5.145020 3.002840 4.088341 2.294574 2.967187 1.550122 1.799238 0.781223 0.602914 0.000004 0.602918 0.781216 1.799242 1.550115 2.967191 2.294568 4.088345 3.002834 5.145024 3.663744 6.120562 4.266874 6.999576 4.802713 7.768202 5.262811 8.414319 5.639910 8.927737 5.928065 9.300360 6.122731 9.526310 6.220838 9.602024 6.220838 9.526309 6.122731 9.300357 5.928065 8.927735 5.639910 8.414317 5.262811 7.768199 4.802714 6.999572 4.266877 6.120559 3.663747 5.145020 3.002836 4.088341 2.294572 2.967189 1.550118 1.799239 0.781219 0.602916 0.000000
0.030000 6.544112 4.532039 6.877397 4.686618 7.123641 4.778309 7.281060 4.815007 7.363720 4.813211 7.394313 5.019360 8.059252 5.335587 8.450047 5.479918 8.546991 5.439381 8.343661 5.210852 7.845823 4.799948 7.070466 4.219978 6.044788 3.490909 4.805022 2.638320 3.395051 1.692318 1.864813 0.686382 0.268515 0.343866 1.337295 1.361930 2.895731 2.331747 4.351585 3.218960 5.653281 3.992140 6.754707 4.623897 7.616844 5.091850 8.209151 5.379421 8.510644 5.476424 8.510643 5.379422 8.209149 5.091851 7.616842 4.623898 6.754704 3.992142 5.653277 3.218962 4.351580 2.331749 2.895727 1.361933 1.337290 0.343869 0.268520 0.686376 1.864818 1.692307 3.395054 2.638286 4.805018 3.490803 6.044762 4.219656 7.070368 4.799024 7.845500 5.208385 8.342704 5.433237 8.544365 5.465614 8.443334 5.304369 8.043195 4.955215 7.358124 4.430519 6.412385 3.748868 5.239485 2.934415 3.880976 2.016005 2.384977 1.026179 0.804492 0.000000
0.040000 6.349798 4.159807 6.748153 4.456196 7.040763 4.650694 7.222011 4.752371 7.309503 4.785182 7.333340 4.835427 7.413967 4.728940 7.048305 4.342555 6.250261 3.692410 5.064758 2.814753 3.563480 1.762302 1.839366 0.600002 0.000625 0.599649 1.838994 1.761494 3.562491 2.812614 5.062126 3.686994 6.243684 4.329702 7.032927 4.700359 7.380264 4.775674 7.263873 4.550916 6.691066 4.040207 5.697834 3.275637 4.346586 2.305247 2.722227 1.190010 0.926820 0.000002 0.926823 1.190010 2.722230 2.305247 4.346589 3.275637 5.697836 4.040207 6.691067 4.550916 7.263873 4.775674 7.380264 4.700359 7.032926 4.329703 6.243683 3.686995 5.062126 2.812621 3.562498 1.761519 1.839025 0.599734 0.000003 0.599734 1.839027 1.761517 3.562499 2.812618 5.062127 3.686993 6.243685 4.329700 7.032927 4.700356 7.380265 4.775672 7.263875 4.550914 6.691066 4.040205 5.697834 3.275637 4.346589 2.305246 2.722227 1.190009 0.926821 0.000000
0.050000 5.108016 3.253274 5.547052 3.636342 5.873656 3.900658 6.073117 4.048699 6.163062 4.105923 6.179179 3.936899 5.534827 3.326195 4.376453 2.408553 2.805150 1.264876 0.967287 0.007547 0.961476 1.258777 2.794341 2.395493 4.352983 3.297380 5.485258 3.876372 6.080503 4.075877 6.080515 3.876393 5.485315 3.297458 4.353171 2.395744 2.794908 1.259517 0.963060 0.000003 0.963059 1.259517 2.794908 2.395744 4.353171 3.297458 5.485316 3.876395 6.080520 4.075883 6.080520 3.876395 5.485316 3.297459 4.353172 2.395744 2.794908 1.259517 0.963060 0.000003 0.963059 1.259517 2.794908 2.395744 4.353171 3.297458 5.485316 3.876395 6.080520 4.075883 6.080520 3.876395 5.485316 3.297459 4.353172 2.395744 2.794908 1.259519 0.963061 0.000003 0.963058 1.259516 2.794909 2.395742 4.353171 3.297457 5.485317 3.876394 6.080522 4.075882 6.080521 3.876394 5.485316 3.297459 4.353174 2.395743 2.794907 1.259517 0.963059 0.000000
0.060000 3.331366 2.051759 3.789102 2.476476 4.133582 2.781917 4.340300 2.959382 4.425946 3.031750 4.430650 2.657653 3.196250 1.652256 1.549408 0.436521 0.295721 0.831465 2.086270 1.975736 3.579369 2.840356 4.567394 3.305100 4.912948 3.305281 4.568110 2.841111 3.581557 1.977871 2.091941 0.836832 0.308504 0.421741 1.518266 1.621083 3.131800 2.592750 4.305483 3.200272 4.874473 3.358325 4.758859 3.044712 3.974876 2.303478 2.632634 1.238727 0.920647 0.000003 0.920643 1.238725 2.632631 2.303476 3.974874 3.044711 4.758858 3.358325 4.874474 3.200272 4.305485 2.592751 3.131803 1.621085 1.518269 0.421743 0.308502 0.836832 2.091944 1.977876 3.581579 2.841133 4.568192 3.305362 4.913216 3.305363 4.568193 2.841136 3.581582 1.977879 2.091948 0.836834 0.308504 0.421741 1.518266 1.621083 3.131802 2.592749 4.305485 3.200271 4.874474 3.358325 4.758858 3.044712 3.974877 2.303477 2.632632 1.238726 0.920644 0.000000
0.070000 1.592819 0.863750 2.047744 1.295454 2.382222 1.609929 2.573762 1.794706 2.641205 1.869783 2.627596 1.367236 1.124926 0.213041 0.550150 0.974665 2.089712 1.951851 3.218921 2.552082 3.728633 2.663895 3.525490 2.267529 2.649967 1.439114 1.269520 0.336614 0.352759 0.830010 1.907953 1.838661 3.099994 2.497335 3.701970 2.680652 3.599292 2.353719 2.811504 1.578765 1.488558 0.503299 0.117729 0.667967 1.701607 1.712089 2.961591 2.430321 3.657848 2.685952 3.657849 2.430323 2.961593 1.712092 1.701610 0.667971 0.117733 0.503295 1.488554 1.578762 2.811501 2.353717 3.599291 2.680652 3.701970 2.497336 3.099994 1.838662 1.907947 0.830007 0.352731 0.336637 1.269627 1.439204 2.650316 2.267823 3.526528 2.664773 3.731480 2.554494 3.226161 1.957975 2.106754 0.988765 0.586335 0.168652 1.045690 1.293966 2.478673 2.172979 3.439849 2.638375 3.746264 2.601568 3.339595 2.069561 2.297245 1.143622 0.817625 0.000000
0.080000 0.623739 0.381936 0.889058 0.513225 1.094511 0.705277 1.201724 0.832230 1.217080 0.879629 1.172413 0.354769 0.258746 0.728007 1.559422 1.578375 2.447761 2.026156 2.713625 1.965808 2.299646 1.415937 1.312828 0.514422 0.000592 0.514886 1.314254 1.417008 2.303175 1.968645 2.722401 2.033285 2.468166 1.594923 1.603346 0.762000 0.341881 0.259432 1.004160 1.216683 2.101785 1.872943 2.679456 2.065862 2.594266 1.747715 1.867290 0.997206 0.678370 0.000002 0.678369 0.997203 1.867289 1.747713 2.594266 2.065862 2.679457 1.872945 2.101786 1.216685 1.004161 0.259435 0.341880 0.761997 1.603344 1.594921 2.468162 2.033282 2.722390 1.968637 2.303135 1.416977 1.314115 0.514776 0.000002 0.514773 1.314114 1.416975 2.303133 1.968636 2.722389 2.033280 2.468162 1.594921 1.603343 0.761998 0.341882 0.259432 1.004159 1.216681 2.101784 1.872942 2.679455 2.065861 2.594265 1.747712 1.867287 0.997204 0.678369 0.000000
0.090000 1.018677 0.925684 0.840196 0.723171 0.654007 0.531909 0.485104 0.374499 0.345834 0.257887 0.237678 0.316233 0.869838 1.081056 1.641876 1.492221 1.866223 1.422369 1.489439 0.901135 0.638775 0.095388 0.415491 0.741796 1.342416 1.348665 1.852186 1.535878 1.785579 1.244986 1.163140 0.566500 0.178594 0.288355 0.861547 1.053430 1.633449 1.490526 1.896785 1.463555 1.569568 0.980915 0.753676 0.192872 0.296870 0.655220 1.254986 1.299313 1.822370 1.538873 1.822370 1.299313 1.254985 0.655220 0.296868 0.192872 0.753677 0.980914 1.569569 1.463555 1.896785 1.490526 1.633448 1.053431 0.861547 0.288356 0.178592 0.566496 1.163128 1.244974 1.785530 1.535836 1.852018 1.348524 1.341891 0.741358 0.413975 0.096625 0.642829 0.904525 1.499493 1.430805 1.889299 1.511614 1.690880 1.121789 0.966020 0.382703 0.059608 0.475536 1.066677 1.185720 1.741642 1.526736 1.874357 1.392412 1.423501 0.824568 0.529447 0.000000
